window_id,domain,file_id,independent_object_id,group_id,relative_path,subgroup,signal_var,common_fs_hz,window_start_common_idx,window_end_common_idx_exclusive,window_start_s,window_end_s,native_fs_hz,native_start_idx,native_end_idx_exclusive,class_label,label_status,load_hp,fault_size_in,outer_race_position_clock,fault_bearing_location,analysis_channel,rpm,bearing_model_for_mechanism
WIN-57bd81b8264d6660c5d3,source,RAWFILE-077,source_domain/cwru_12khz_fe/IR014_0.mat,source_domain/cwru_12khz_fe/IR014_0.mat,source_domain/cwru_12khz_fe/IR014_0.mat,source_12khz_fe,X274_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,IR,known_source,0.0,0.014,,FE,FE,1796.0,SKF6203_FE
WIN-dad8679918e8871ce2f0,source,RAWFILE-077,source_domain/cwru_12khz_fe/IR014_0.mat,source_domain/cwru_12khz_fe/IR014_0.mat,source_domain/cwru_12khz_fe/IR014_0.mat,source_12khz_fe,X274_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,IR,known_source,0.0,0.014,,FE,FE,1796.0,SKF6203_FE
WIN-f7c77baae89c17b6049f,source,RAWFILE-077,source_domain/cwru_12khz_fe/IR014_0.mat,source_domain/cwru_12khz_fe/IR014_0.mat,source_domain/cwru_12khz_fe/IR014_0.mat,source_12khz_fe,X274_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,IR,known_source,0.0,0.014,,FE,FE,1796.0,SKF6203_FE
WIN-f743df3c3f350713e282,source,RAWFILE-077,source_domain/cwru_12khz_fe/IR014_0.mat,source_domain/cwru_12khz_fe/IR014_0.mat,source_domain/cwru_12khz_fe/IR014_0.mat,source_12khz_fe,X274_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,IR,known_source,0.0,0.014,,FE,FE,1796.0,SKF6203_FE
WIN-85ae90faabadab7d5828,source,RAWFILE-078,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_12khz_fe,X275_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,IR,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-bfd566badf798378011f,source,RAWFILE-078,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_12khz_fe,X275_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,IR,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-a7acf3397ee9375b0e93,source,RAWFILE-078,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_12khz_fe,X275_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,IR,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-3826c922b4c105df2f7d,source,RAWFILE-078,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_12khz_fe,X275_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,IR,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-42e666986313bfbb88ab,source,RAWFILE-078,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_12khz_fe,X275_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,IR,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-ec477fae56320663b28f,source,RAWFILE-078,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_12khz_fe,X275_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,IR,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-c99d826df9499e731fbf,source,RAWFILE-078,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_12khz_fe,X275_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,IR,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-cdc328545af4f4423377,source,RAWFILE-078,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_12khz_fe,X275_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,IR,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-2290f757189fbcbee4aa,source,RAWFILE-078,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_12khz_fe,X275_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,IR,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-cc3fd51f324cf584e730,source,RAWFILE-078,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_12khz_fe,X275_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,IR,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-de8659e3136d7a79549a,source,RAWFILE-078,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_12khz_fe,X275_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,IR,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-8a9c1c6fa65078d2c247,source,RAWFILE-078,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_12khz_fe,X275_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,IR,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-9e326f99a153645d35c6,source,RAWFILE-078,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_12khz_fe,X275_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,IR,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-c6091c5f9ebb00bcb9ad,source,RAWFILE-078,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_12khz_fe,X275_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,IR,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-230fdb831982ad274196,source,RAWFILE-078,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_12khz_fe,X275_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,IR,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-8dd5a29353542d2461f5,source,RAWFILE-079,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_12khz_fe,X276_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,IR,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-1ac7616db8fc9d99f80d,source,RAWFILE-079,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_12khz_fe,X276_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,IR,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-86e44c67fde4f980e3f0,source,RAWFILE-079,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_12khz_fe,X276_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,IR,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-0ea1ca1043aa44936435,source,RAWFILE-079,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_12khz_fe,X276_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,IR,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-d184189702c1c23867ae,source,RAWFILE-079,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_12khz_fe,X276_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,IR,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-5b1a9fb52dcc810feee9,source,RAWFILE-079,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_12khz_fe,X276_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,IR,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-be0f658db58ac0f0ff8a,source,RAWFILE-079,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_12khz_fe,X276_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,IR,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-c8ed48b34da272d4bdf6,source,RAWFILE-079,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_12khz_fe,X276_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,IR,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-cfd83e247fe639de1309,source,RAWFILE-079,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_12khz_fe,X276_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,IR,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-92efb6dd469ce2ac10d0,source,RAWFILE-079,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_12khz_fe,X276_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,IR,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-b0ec0d90db45a81fe520,source,RAWFILE-079,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_12khz_fe,X276_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,IR,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-bab8f26b2be44958d70f,source,RAWFILE-079,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_12khz_fe,X276_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,IR,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-307631e7cb0fb39c919d,source,RAWFILE-079,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_12khz_fe,X276_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,IR,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-580e7f428d853bf89e27,source,RAWFILE-079,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_12khz_fe,X276_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,IR,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-683537dfcd7db82db89e,source,RAWFILE-079,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_12khz_fe,X276_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,IR,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-6bcc910060e6a2783f7c,source,RAWFILE-080,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_12khz_fe,X277_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,IR,known_source,3.0,0.014,,FE,FE,1733.0,SKF6203_FE
WIN-9db033efbdf410ea51c3,source,RAWFILE-080,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_12khz_fe,X277_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,IR,known_source,3.0,0.014,,FE,FE,1733.0,SKF6203_FE
WIN-5067f4851d1df38bb8ea,source,RAWFILE-080,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_12khz_fe,X277_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,IR,known_source,3.0,0.014,,FE,FE,1733.0,SKF6203_FE
WIN-57cbd4a80d5d75533139,source,RAWFILE-080,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_12khz_fe,X277_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,IR,known_source,3.0,0.014,,FE,FE,1733.0,SKF6203_FE
WIN-c7f02031e7dae0fdecb6,source,RAWFILE-080,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_12khz_fe,X277_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,IR,known_source,3.0,0.014,,FE,FE,1733.0,SKF6203_FE
WIN-b3641b72e6f4775ec2bb,source,RAWFILE-080,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_12khz_fe,X277_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,IR,known_source,3.0,0.014,,FE,FE,1733.0,SKF6203_FE
WIN-dffb160c65b929775fa1,source,RAWFILE-080,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_12khz_fe,X277_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,IR,known_source,3.0,0.014,,FE,FE,1733.0,SKF6203_FE
WIN-1b34a7d35b846363d699,source,RAWFILE-080,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_12khz_fe,X277_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,IR,known_source,3.0,0.014,,FE,FE,1733.0,SKF6203_FE
WIN-08914e4d1f36f7fd0623,source,RAWFILE-080,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_12khz_fe,X277_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,IR,known_source,3.0,0.014,,FE,FE,1733.0,SKF6203_FE
WIN-c9757224d240ac23ec8b,source,RAWFILE-080,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_12khz_fe,X277_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,IR,known_source,3.0,0.014,,FE,FE,1733.0,SKF6203_FE
WIN-9cbbfa0c8ae645300c76,source,RAWFILE-080,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_12khz_fe,X277_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,IR,known_source,3.0,0.014,,FE,FE,1733.0,SKF6203_FE
WIN-a8a5f313c519707a0e89,source,RAWFILE-080,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_12khz_fe,X277_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,IR,known_source,3.0,0.014,,FE,FE,1733.0,SKF6203_FE
WIN-d8c2edb9471f1ca481a2,source,RAWFILE-080,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_12khz_fe,X277_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,IR,known_source,3.0,0.014,,FE,FE,1733.0,SKF6203_FE
WIN-6ac8f82e3370980eb1d2,source,RAWFILE-080,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_12khz_fe,X277_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,IR,known_source,3.0,0.014,,FE,FE,1733.0,SKF6203_FE
WIN-1e336694d1ddc07bc2bd,source,RAWFILE-080,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_12khz_fe,X277_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,IR,known_source,3.0,0.014,,FE,FE,1733.0,SKF6203_FE
WIN-f1a58f4f3ed23b97e2f0,source,RAWFILE-081,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_12khz_fe,X270_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,IR,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-cb72ed354d09b4f3ecad,source,RAWFILE-081,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_12khz_fe,X270_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,IR,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-a2da8eec5688b9029b80,source,RAWFILE-081,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_12khz_fe,X270_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,IR,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-766984dc5ab18ce09ac3,source,RAWFILE-081,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_12khz_fe,X270_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,IR,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-df5af39b8a314ea3f8fc,source,RAWFILE-081,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_12khz_fe,X270_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,IR,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-8cb9e165024733262024,source,RAWFILE-081,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_12khz_fe,X270_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,IR,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-ea8ee01bb7d4b7a3cf25,source,RAWFILE-081,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_12khz_fe,X270_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,IR,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-fe7d6dfecf911e3ccf77,source,RAWFILE-081,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_12khz_fe,X270_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,IR,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-ebb0533d30429f8136a6,source,RAWFILE-081,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_12khz_fe,X270_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,IR,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-e937ef2c89b66e754692,source,RAWFILE-081,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_12khz_fe,X270_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,IR,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-b2dfa1f429227c4b8d2f,source,RAWFILE-081,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_12khz_fe,X270_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,IR,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-49dbfe60afc8e26b16f0,source,RAWFILE-081,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_12khz_fe,X270_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,IR,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-7bb0c885759045a6654a,source,RAWFILE-081,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_12khz_fe,X270_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,IR,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-cce1986cc6e147facd2e,source,RAWFILE-081,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_12khz_fe,X270_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,IR,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-956cec6db54c9f576589,source,RAWFILE-081,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_12khz_fe,X270_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,IR,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-af90dedd3ab6bb4603ce,source,RAWFILE-082,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_12khz_fe,X271_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,IR,known_source,1.0,0.021,,FE,FE,1776.0,SKF6203_FE
WIN-ae5f60f8b954a932da59,source,RAWFILE-082,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_12khz_fe,X271_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,IR,known_source,1.0,0.021,,FE,FE,1776.0,SKF6203_FE
WIN-541679f2292056c93c74,source,RAWFILE-082,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_12khz_fe,X271_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,IR,known_source,1.0,0.021,,FE,FE,1776.0,SKF6203_FE
WIN-2815b3949c9296691723,source,RAWFILE-082,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_12khz_fe,X271_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,IR,known_source,1.0,0.021,,FE,FE,1776.0,SKF6203_FE
WIN-12b47fd529ff613b50db,source,RAWFILE-082,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_12khz_fe,X271_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,IR,known_source,1.0,0.021,,FE,FE,1776.0,SKF6203_FE
WIN-92a05a596e09faf0469e,source,RAWFILE-082,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_12khz_fe,X271_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,IR,known_source,1.0,0.021,,FE,FE,1776.0,SKF6203_FE
WIN-ac28aca983a363ed75a1,source,RAWFILE-082,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_12khz_fe,X271_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,IR,known_source,1.0,0.021,,FE,FE,1776.0,SKF6203_FE
WIN-b22099acebbf932611c6,source,RAWFILE-082,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_12khz_fe,X271_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,IR,known_source,1.0,0.021,,FE,FE,1776.0,SKF6203_FE
WIN-1edb17d9e2db8860f262,source,RAWFILE-082,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_12khz_fe,X271_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,IR,known_source,1.0,0.021,,FE,FE,1776.0,SKF6203_FE
WIN-ad0526632af328ea078a,source,RAWFILE-082,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_12khz_fe,X271_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,IR,known_source,1.0,0.021,,FE,FE,1776.0,SKF6203_FE
WIN-a12e8064cf48351cf1c4,source,RAWFILE-082,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_12khz_fe,X271_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,IR,known_source,1.0,0.021,,FE,FE,1776.0,SKF6203_FE
