domain,subgroup,file_id,independent_object_id,relative_path,file_name,size_bytes,file_sha256,mat_read_status,mat_variables_json,variable_count,sensor_channels,de_present,fe_present,ba_present,de_shape,fe_shape,ba_shape,primary_signal_var,primary_signal_shape,primary_signal_points,primary_signal_sha256,sampling_rate_hz,sampling_rate_basis,duration_seconds,duration_basis,rpm,rpm_source,class_label,label_source,fault_bearing_location,fault_bearing_location_source,fault_size_in,load_hp,outer_race_position_clock,target_truth_status,finite_count,nonfinite_count,is_constant,signal_min,signal_max,signal_mean,signal_std,missing_flags,quality_flags
source,source_48khz_de,RAWFILE-122,source_domain/cwru_48khz_de/IR014_0.mat,source_domain/cwru_48khz_de/IR014_0.mat,IR014_0.mat,760084,b22d69d76f8d6d4397bb86eae1f3a5c8a891f158a026787920b93d3b0a0abf1e,OK,"[{""dtype"":""double"",""name"":""X173_DE_time"",""semantic"":""DE"",""shape"":[63788,1]},{""dtype"":""double"",""name"":""X173_FE_time"",""semantic"":""FE"",""shape"":[63788,1]},{""dtype"":""double"",""name"":""X173RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,63788x1,63788x1,,X173_DE_time,63788,63788,f0035f71ef1be37f0cfcd09a604b28e3bf4f52fe094c4ecfe4e7152a1a8a1d57,48000,目录48khz_de + 题面DE轴承48kHz,1.3289166666666667,主分析信号点数/采样率,1796.0,MAT变量,IR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,0.0,,known,63788,0,False,-1.3567717073639767,1.41223495930269,-2.4263806894234627e-16,0.1781690031909218,,
source,source_48khz_de,RAWFILE-123,source_domain/cwru_48khz_de/IR014_1.mat,source_domain/cwru_48khz_de/IR014_1.mat,IR014_1.mat,2337038,43db26f7660953118862e401f57aea088d46386bbc665c62cc8b51e9e55c16ec,OK,"[{""dtype"":""double"",""name"":""X175_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X175_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X175RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X175_DE_time,192000,192000,27d7800c60fffa6fae5673d0111aff54232ed86392a3dd213d2748cd167be401,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1772.0,MAT变量,IR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,1.0,,known,192000,0,False,-2.547663197018339,2.9056314696483274,0.000646852301105828,0.2617004804822806,,
source,source_48khz_de,RAWFILE-124,source_domain/cwru_48khz_de/IR014_2.mat,source_domain/cwru_48khz_de/IR014_2.mat,IR014_2.mat,2320388,e82532bba7cbc61e84386c130b06ab26bedc3c3e595bf8e92699fa83c6051f61,OK,"[{""dtype"":""double"",""name"":""X176_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X176_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X176RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X176_DE_time,192000,192000,d4817578dbcbd46e402c614f44841d96ac8e0978ae881b803438ab75d0c56261,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1751.0,MAT变量,IR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,2.0,,known,192000,0,False,-2.5276356817661414,2.651053651567192,-0.00017971173141899732,0.238714325651314,,
source,source_48khz_de,RAWFILE-125,source_domain/cwru_48khz_de/IR014_3.mat,source_domain/cwru_48khz_de/IR014_3.mat,IR014_3.mat,2318080,d8120dd34bba9d1bfdfb5cfe4246218e6a15884907e2a58782e44fc728c55c05,OK,"[{""dtype"":""double"",""name"":""X177_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X177_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X177RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X177_DE_time,192000,192000,5aed34fee6eedd29d80e22f476ca9f95799fc9c6c7338a740511ed50847b8785,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1726.0,MAT变量,IR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,3.0,,known,192000,0,False,-2.529419975666391,2.6455133576669425,0.003341388927358887,0.28802115181407667,,
source,source_48khz_de,RAWFILE-126,source_domain/cwru_48khz_de/IR021_0.mat,source_domain/cwru_48khz_de/IR021_0.mat,IR021_0.mat,2834756,f5315e6ac4d943d9f37a6f2bb481800e972369330912a5451e07caf2965b30e8,OK,"[{""dtype"":""double"",""name"":""X213_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X213_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X213RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X213_DE_time,192000,192000,6046a2c36c6f162541bb5d576cc33aefe1139f105041079f414bd623e48a37a7,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1796.0,MAT变量,IR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,0.0,,known,192000,0,False,-3.0388017567119077,3.0638240894419386,0.00011134497078480436,0.5838846870108274,,
source,source_48khz_de,RAWFILE-127,source_domain/cwru_48khz_de/IR021_1.mat,source_domain/cwru_48khz_de/IR021_1.mat,IR021_1.mat,2738686,708c18dcc2ec45bca64138a6852841bf734cabfa4f9cdbb421ba1b8445431c2b,OK,"[{""dtype"":""double"",""name"":""X214_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X214_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X214RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X214_DE_time,192000,192000,3875b7040c4e76c2ca867ad8160d0e2c2278ff608ad04eef43c403eac2ccfcb1,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1774.0,MAT变量,IR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,1.0,,known,192000,0,False,-3.1255186412816474,3.1757090510260446,0.00047911319912126996,0.6042855190892061,,
source,source_48khz_de,RAWFILE-128,source_domain/cwru_48khz_de/IR021_2.mat,source_domain/cwru_48khz_de/IR021_2.mat,IR021_2.mat,2742527,f9c4134f97294d5ac3cda81657d5c39c920edc1725ccbcec52e321dead476f7e,OK,"[{""dtype"":""double"",""name"":""X215_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X215_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X215RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X215_DE_time,192000,192000,26c10bfe36f76f8603296887d135de5139c2ffc4197c7731c8da93fec3b07e12,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1752.0,MAT变量,IR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,2.0,,known,192000,0,False,-3.428610406050089,3.4070899016422183,0.0007087914499104462,0.7683997671305216,,
source,source_48khz_de,RAWFILE-129,source_domain/cwru_48khz_de/IR021_3.mat,source_domain/cwru_48khz_de/IR021_3.mat,IR021_3.mat,2707077,1eb5bdb6e5e573e0f3289a1e19660e31d757817b409f6894c615e1a5f8ae9961,OK,"[{""dtype"":""double"",""name"":""X217_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X217_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X217RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X217_DE_time,192000,192000,2336aaead1fc97e5fca2ffd7997af26f1e0449ff683ba2872f35275ffbb71aa8,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1727.0,MAT变量,IR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,3.0,,known,192000,0,False,-1.8312379124719573,1.793871625989581,7.443300881184508e-05,0.4045954029920473,,
source,source_48khz_de,RAWFILE-130,source_domain/cwru_48khz_de/OR007@12_0.mat,source_domain/cwru_48khz_de/OR007@12_0.mat,OR007@12_0.mat,1758746,84128b197ef48c2b090a969cb36b713bca525ce41e1c8edb9bc4b83c5736f732,OK,"[{""dtype"":""double"",""name"":""X161_DE_time"",""semantic"":""DE"",""shape"":[129969,1]},{""dtype"":""double"",""name"":""X161_FE_time"",""semantic"":""FE"",""shape"":[129969,1]},{""dtype"":""double"",""name"":""X161RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,129969x1,129969x1,,X161_DE_time,129969,129969,0f2d65deadece5c1353fbb005789d199aef0a340223dbe165b830e347e5c4e9c,48000,目录48khz_de + 题面DE轴承48kHz,2.7076875,主分析信号点数/采样率,1796.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,0.0,12,known,129969,0,False,-1.392106129080485,1.3580704863041304,9.403269283501237e-18,0.21087566058012194,,
source,source_48khz_de,RAWFILE-131,source_domain/cwru_48khz_de/OR007@12_1.mat,source_domain/cwru_48khz_de/OR007@12_1.mat,OR007@12_1.mat,2621862,fb66495196f4585360f2dc0a6910893e99b874733ea55e8f06812ebcb6ff5b8d,OK,"[{""dtype"":""double"",""name"":""X162_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X162_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X162RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X162_DE_time,192000,192000,136df366c8058cfdf5038299afa0a12cc4aee4711063ddcb3fd4571d57d0e801,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1772.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,1.0,12,known,192000,0,False,-2.198474472575413,2.241903988963048,-0.0006451102869514145,0.26633895226501897,,
source,source_48khz_de,RAWFILE-132,source_domain/cwru_48khz_de/OR007@12_2.mat,source_domain/cwru_48khz_de/OR007@12_2.mat,OR007@12_2.mat,2611126,798aa8e7163eb9cb569f475fe92414116be98132c1bb5ce2ec02c94678de481e,OK,"[{""dtype"":""double"",""name"":""X163_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X163_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X163RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X163_DE_time,192000,192000,b2f149381098d54c93c9aca46b45a3dbfd1783f735bb99c74e6054504449d7b1,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1749.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,2.0,12,known,192000,0,False,-2.064793451027733,2.1454822412799595,0.0015150069914979221,0.26135187433933127,,
source,source_48khz_de,RAWFILE-133,source_domain/cwru_48khz_de/OR007@12_3.mat,source_domain/cwru_48khz_de/OR007@12_3.mat,OR007@12_3.mat,2604835,c4899ae4db215cbeb02fa9f080a2649cefbff5d3059f04160909a2167918270b,OK,"[{""dtype"":""double"",""name"":""X164_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X164_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X164RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X164_DE_time,192000,192000,e4d34f459c40f8730e164454c29a1fae6a63b88cbad8cddc9dceb72874e29aff,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1723.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,3.0,12,known,192000,0,False,-2.0241478046113865,2.060541426157844,-0.00025805477484823475,0.24174729780722376,,
source,source_48khz_de,RAWFILE-134,source_domain/cwru_48khz_de/OR007@3_0.mat,source_domain/cwru_48khz_de/OR007@3_0.mat,OR007@3_0.mat,1756427,84a86582d26a20ab41fc10b3265c9dfa2c4aa61d66c1aeb4c569c76998f88f8e,OK,"[{""dtype"":""double"",""name"":""X148_DE_time"",""semantic"":""DE"",""shape"":[124602,1]},{""dtype"":""double"",""name"":""X148_FE_time"",""semantic"":""FE"",""shape"":[124602,1]},{""dtype"":""double"",""name"":""X148RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,124602x1,124602x1,,X148_DE_time,124602,124602,17ca8d3cadc5ba008e267c8e1d79cb323d1d8b9ae6832497d4a029a37f056e99,48000,目录48khz_de + 题面DE轴承48kHz,2.595875,主分析信号点数/采样率,1797.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,0.0,3,known,124602,0,False,-1.9518746248745236,1.8912379905100916,1.49690589346099e-17,0.39897198525458,,
source,source_48khz_de,RAWFILE-135,source_domain/cwru_48khz_de/OR007@3_1.mat,source_domain/cwru_48khz_de/OR007@3_1.mat,OR007@3_1.mat,2731687,7e9ea59caf1246bc83bc5624c71f83e129281b8b4edef8bb249a3e8d373be332,OK,"[{""dtype"":""double"",""name"":""X149_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X149_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X149RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X149_DE_time,192000,192000,6e309a32a6accba754934882303b38efaef7cc0254dffd0884180db38857b9c3,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1773.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,1.0,3,known,192000,0,False,-2.151137436317788,2.169287179066827,-0.0005032378850960709,0.45570891605585834,,
source,source_48khz_de,RAWFILE-136,source_domain/cwru_48khz_de/OR007@3_2.mat,source_domain/cwru_48khz_de/OR007@3_2.mat,OR007@3_2.mat,2725491,64a85b4ab5c4c1785ed3a71ceb4ec90c3690bada480d2b8b45af4952245144c5,OK,"[{""dtype"":""double"",""name"":""X150_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X150_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X150RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X150_DE_time,192000,192000,49f2d91d26f05a2912b10a2638a511e4731b85d23306c728f29fd49b31ec5c41,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1750.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,2.0,3,known,192000,0,False,-2.014745717078975,2.050125052151794,0.0005031150748712417,0.4443554115779729,,
source,source_48khz_de,RAWFILE-137,source_domain/cwru_48khz_de/OR007@3_3.mat,source_domain/cwru_48khz_de/OR007@3_3.mat,OR007@3_3.mat,2729075,16bee7b9634c27667d080f852b50f35d180c80ab35c05b4410c5fbd0ca785ecf,OK,"[{""dtype"":""double"",""name"":""X151_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X151_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X151RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X151_DE_time,192000,192000,98cc60d67be32f560791d7e0bd303fec46a0739a11c8dbeb020744a0ff9659f1,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1724.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,3.0,3,known,192000,0,False,-1.9732510330129576,2.1552474285255037,8.777241011930267e-05,0.44444394374757,,
source,source_48khz_de,RAWFILE-138,source_domain/cwru_48khz_de/OR007@6_0.mat,source_domain/cwru_48khz_de/OR007@6_0.mat,OR007@6_0.mat,2746458,9f60be3670787fcc66c84aa2216695e24948aac51bd713f62410873eb869c8ea,OK,"[{""dtype"":""double"",""name"":""X135_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X135_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X135RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X135_DE_time,192000,192000,8e8281b55bd2e09b6f959d15826d54c26645d5b39552dcc0beb281161cccf5b4,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1796.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,0.0,6,known,192000,0,False,-6.161739526584489,6.52853247341551,-0.0001962044942114396,1.2500080874593886,,
source,source_48khz_de,RAWFILE-139,source_domain/cwru_48khz_de/OR007@6_1.mat,source_domain/cwru_48khz_de/OR007@6_1.mat,OR007@6_1.mat,2720215,11327d32e85b1883b3d8bd7b15c39d64e06b0a69c13c881febf0023112428c9c,OK,"[{""dtype"":""double"",""name"":""X136_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X136_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X136RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X136_DE_time,192000,192000,cb56487dbbc8679ecd9294f9a880f99f6af19442c0a31f1bd2de16601daf20bb,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1774.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,1.0,6,known,192000,0,False,-5.263834502932049,5.264650830401284,-0.0010189641126048684,1.0589117926433202,,
source,source_48khz_de,RAWFILE-140,source_domain/cwru_48khz_de/OR007@6_2.mat,source_domain/cwru_48khz_de/OR007@6_2.mat,OR007@6_2.mat,2706295,32bad5a5b143750188490f62bb404ce66c83674c6b1f2b0bef20417de2fbb906,OK,"[{""dtype"":""double"",""name"":""X137_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X137_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X137RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X137_DE_time,192000,192000,fba9f1d59724f292b031b490928f257cd5982e2f2a6644f82f38da48a09fb404,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1750.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,2.0,6,known,192000,0,False,-5.10370680272964,5.45691319727036,-0.00028312525047401594,1.0214575776072001,,
source,source_48khz_de,RAWFILE-141,source_domain/cwru_48khz_de/OR007@6_3.mat,source_domain/cwru_48khz_de/OR007@6_3.mat,OR007@6_3.mat,2710537,0ebea5ec5fed4768c78aad575e7daf227aef27beba8b907f46010e6f38dc96ac,OK,"[{""dtype"":""double"",""name"":""X138_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X138_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X138RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X138_DE_time,192000,192000,abfe5a74c2cf39f88be28cc8ee1d34d6dbf6ef31ad17f2ac3f3003dc7112101a,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1725.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,3.0,6,known,192000,0,False,-5.262557636850259,5.1624290298164075,0.00010468846918499673,0.9984312538354625,,
source,source_48khz_de,RAWFILE-142,source_domain/cwru_48khz_de/OR014@6_0.mat,source_domain/cwru_48khz_de/OR014@6_0.mat,OR014@6_0.mat,2533605,0b6db2d5180748101497fdeaeb8bf43c0abf6507e64cf4071c4ade8f662b1647,OK,"[{""dtype"":""double"",""name"":""X201_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X201_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X201RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X201_DE_time,192000,192000,c2f5cf8b5a29c10e783bb1edf993d2f105b8b4cacbd0b893756d4bc7fa1fe671,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1796.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,0.0,6,known,192000,0,False,-1.1063890073866738,1.115782069536403,0.017374359632556895,0.14947172348350976,,
source,source_48khz_de,RAWFILE-143,source_domain/cwru_48khz_de/OR014@6_1.mat,source_domain/cwru_48khz_de/OR014@6_1.mat,OR014@6_1.mat,2485354,2915b8441dcdeb088dc98099e9ddf1dd5ee52aa2ce34535dd5127f590fb772a7,OK,"[{""dtype"":""double"",""name"":""X202_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X202_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X202RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X202_DE_time,192000,192000,7078c80f4e5dffa6444fe7d87b9bb6819149500bb0212ce880f2a20bb3eda2aa,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1772.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,1.0,6,known,192000,0,False,-0.6131600254837869,0.623511974516213,0.000297257102751543,0.13504829617864153,,
source,source_48khz_de,RAWFILE-144,source_domain/cwru_48khz_de/OR014@6_2.mat,source_domain/cwru_48khz_de/OR014@6_2.mat,OR014@6_2.mat,2472610,cd11a1003fabed1af7c71fafcb6fce79285794ffc7f661feed0a938aae5596e9,OK,"[{""dtype"":""double"",""name"":""X203_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X203_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X203RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X203_DE_time,192000,192000,3cbcda6b5e80f7bf33edb2540fc6f2258244f6376833279eecad081c413cd951,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1749.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,2.0,6,known,192000,0,False,-1.8747289415041783,1.8891098277265908,0.00039719386120634447,0.15349213912848117,,
source,source_48khz_de,RAWFILE-145,source_domain/cwru_48khz_de/OR014@6_3.mat,source_domain/cwru_48khz_de/OR014@6_3.mat,OR014@6_3.mat,2488877,69bb459cd2691bb898a5838f19ebaef2646c107d83fa0b18fece7e8b0d67c16c,OK,"[{""dtype"":""double"",""name"":""X204_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X204_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X204RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X204_DE_time,192000,192000,933c5f9ad04ed27bd0ca5123dce9a6be9bd65c80fc413831de5dab2e3c14e609,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1723.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,3.0,6,known,192000,0,False,-0.684583720826284,0.6858107407121775,-0.0009412005570532439,0.15216973936403225,,
source,source_48khz_de,RAWFILE-146,source_domain/cwru_48khz_de/OR021@12_0.mat,source_domain/cwru_48khz_de/OR021@12_0.mat,OR021@12_0.mat,1564755,147e79cef451e95de1efc8188d67088e617971f3cafc99e057b0e90cb982bfb0,OK,"[{""dtype"":""double"",""name"":""X262_DE_time"",""semantic"":""DE"",""shape"":[130549,1]},{""dtype"":""double"",""name"":""X262_FE_time"",""semantic"":""FE"",""shape"":[130549,1]},{""dtype"":""double"",""name"":""X262RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,130549x1,130549x1,,X262_DE_time,130549,130549,11f347d53567cf56ba6eef0cdcf0c3a0070c8c6d3667942c6be6fe6dc7fd7f94,48000,目录48khz_de + 题面DE轴承48kHz,2.7197708333333335,主分析信号点数/采样率,1796.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,0.0,12,known,130549,0,False,-5.391619766371248,5.6768949002954185,-2.3077167957033948e-17,0.5936276560000826,,
source,source_48khz_de,RAWFILE-147,source_domain/cwru_48khz_de/OR021@12_1.mat,source_domain/cwru_48khz_de/OR021@12_1.mat,OR021@12_1.mat,2292490,80d4b7c05186de762b85453942296fe624f4c358aff81530859b8ae3c7d9c4c2,OK,"[{""dtype"":""double"",""name"":""X263_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X263_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X263RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X263_DE_time,192000,192000,aba56a277610495857158720bf533011bf9f180cbfb27bb51f26fb8f84499246,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1771.0,MAT变量,OR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,1.0,12,known,192000,0,False,-4.755768682034069,5.145881984632598,-0.0009650066451804505,0.5425489897392484,,
