class,file,spectrum_type,frequency_hz,relative_psd_db,theoretical_source_fault_frequency_hz
OR,OR007@12_0.mat,envelope,441.0,-33.339787654553284,107.30428106701365
OR,OR007@12_0.mat,envelope,442.0,-29.021872373189375,107.30428106701365
OR,OR007@12_0.mat,envelope,443.0,-28.113518008150535,107.30428106701365
OR,OR007@12_0.mat,envelope,444.0,-47.922158957871176,107.30428106701365
OR,OR007@12_0.mat,envelope,445.0,-31.488530080124512,107.30428106701365
OR,OR007@12_0.mat,envelope,446.0,-31.019056451895842,107.30428106701365
OR,OR007@12_0.mat,envelope,447.0,-30.374511010717878,107.30428106701365
OR,OR007@12_0.mat,envelope,448.0,-31.01179065600238,107.30428106701365
OR,OR007@12_0.mat,envelope,449.0,-41.267652724211786,107.30428106701365
OR,OR007@12_0.mat,envelope,450.0,-33.01226367481222,107.30428106701365
OR,OR007@12_0.mat,envelope,451.0,-23.95822042633435,107.30428106701365
OR,OR007@12_0.mat,envelope,452.0,-24.92828304647219,107.30428106701365
OR,OR007@12_0.mat,envelope,453.0,-30.958873337860958,107.30428106701365
OR,OR007@12_0.mat,envelope,454.0,-32.57898132250813,107.30428106701365
OR,OR007@12_0.mat,envelope,455.0,-30.520697738366835,107.30428106701365
OR,OR007@12_0.mat,envelope,456.0,-34.01408699977501,107.30428106701365
OR,OR007@12_0.mat,envelope,457.0,-38.4045100266317,107.30428106701365
OR,OR007@12_0.mat,envelope,458.0,-21.72686417005931,107.30428106701365
OR,OR007@12_0.mat,envelope,459.0,-21.434700436795424,107.30428106701365
OR,OR007@12_0.mat,envelope,460.0,-29.31965561336891,107.30428106701365
OR,OR007@12_0.mat,envelope,461.0,-26.699150747198694,107.30428106701365
OR,OR007@12_0.mat,envelope,462.0,-32.35392269204615,107.30428106701365
OR,OR007@12_0.mat,envelope,463.0,-23.296285960818647,107.30428106701365
OR,OR007@12_0.mat,envelope,464.0,-27.623107489385454,107.30428106701365
OR,OR007@12_0.mat,envelope,465.0,-39.686139206202824,107.30428106701365
OR,OR007@12_0.mat,envelope,466.0,-43.932642197158955,107.30428106701365
OR,OR007@12_0.mat,envelope,467.0,-37.730188235170445,107.30428106701365
OR,OR007@12_0.mat,envelope,468.0,-32.653532146721055,107.30428106701365
OR,OR007@12_0.mat,envelope,469.0,-27.061111747718417,107.30428106701365
OR,OR007@12_0.mat,envelope,470.0,-23.264716044003748,107.30428106701365
OR,OR007@12_0.mat,envelope,471.0,-24.11738123817078,107.30428106701365
OR,OR007@12_0.mat,envelope,472.0,-30.88617794063547,107.30428106701365
OR,OR007@12_0.mat,envelope,473.0,-27.807734486015573,107.30428106701365
OR,OR007@12_0.mat,envelope,474.0,-29.540565995851573,107.30428106701365
OR,OR007@12_0.mat,envelope,475.0,-25.781516863898855,107.30428106701365
OR,OR007@12_0.mat,envelope,476.0,-22.8161964204499,107.30428106701365
OR,OR007@12_0.mat,envelope,477.0,-32.7802462603412,107.30428106701365
OR,OR007@12_0.mat,envelope,478.0,-19.58758004245408,107.30428106701365
OR,OR007@12_0.mat,envelope,479.0,-16.6096850140504,107.30428106701365
OR,OR007@12_0.mat,envelope,480.0,-25.406125304501717,107.30428106701365
OR,OR007@12_0.mat,envelope,481.0,-31.415837918050663,107.30428106701365
OR,OR007@12_0.mat,envelope,482.0,-24.25803097204083,107.30428106701365
OR,OR007@12_0.mat,envelope,483.0,-23.881623503354213,107.30428106701365
OR,OR007@12_0.mat,envelope,484.0,-44.049072610163336,107.30428106701365
OR,OR007@12_0.mat,envelope,485.0,-30.218584993700695,107.30428106701365
OR,OR007@12_0.mat,envelope,486.0,-32.789582960098805,107.30428106701365
OR,OR007@12_0.mat,envelope,487.0,-24.80271838059844,107.30428106701365
OR,OR007@12_0.mat,envelope,488.0,-26.50264138716908,107.30428106701365
OR,OR007@12_0.mat,envelope,489.0,-29.815311654377837,107.30428106701365
OR,OR007@12_0.mat,envelope,490.0,-34.782639876289146,107.30428106701365
OR,OR007@12_0.mat,envelope,491.0,-29.95913508710259,107.30428106701365
OR,OR007@12_0.mat,envelope,492.0,-31.870195091914294,107.30428106701365
OR,OR007@12_0.mat,envelope,493.0,-30.786533012179497,107.30428106701365
OR,OR007@12_0.mat,envelope,494.0,-30.45306999795504,107.30428106701365
OR,OR007@12_0.mat,envelope,495.0,-35.3139960726161,107.30428106701365
OR,OR007@12_0.mat,envelope,496.0,-24.58803562294382,107.30428106701365
OR,OR007@12_0.mat,envelope,497.0,-21.646247765248845,107.30428106701365
OR,OR007@12_0.mat,envelope,498.0,-32.63972610874902,107.30428106701365
OR,OR007@12_0.mat,envelope,499.0,-36.15630741839559,107.30428106701365
OR,OR007@12_0.mat,envelope,500.0,-33.02708245365687,107.30428106701365
IR,IR007_0.mat,vibration,0.0,-42.768816950531914,162.09571893298633
IR,IR007_0.mat,vibration,11.71875,-42.866965259941246,162.09571893298633
IR,IR007_0.mat,vibration,23.4375,-46.21027716305055,162.09571893298633
IR,IR007_0.mat,vibration,35.15625,-48.78370391646301,162.09571893298633
IR,IR007_0.mat,vibration,46.875,-42.67100857247324,162.09571893298633
IR,IR007_0.mat,vibration,58.59375,-35.49104628998713,162.09571893298633
IR,IR007_0.mat,vibration,70.3125,-40.01596471402203,162.09571893298633
IR,IR007_0.mat,vibration,82.03125,-49.92544481655935,162.09571893298633
IR,IR007_0.mat,vibration,93.75,-48.176001613359325,162.09571893298633
IR,IR007_0.mat,vibration,105.46875,-41.80540359146521,162.09571893298633
IR,IR007_0.mat,vibration,117.1875,-34.28999299117009,162.09571893298633
IR,IR007_0.mat,vibration,128.90625,-35.58348472920923,162.09571893298633
IR,IR007_0.mat,vibration,140.625,-28.400834828230337,162.09571893298633
IR,IR007_0.mat,vibration,152.34375,-22.253287219314476,162.09571893298633
IR,IR007_0.mat,vibration,164.0625,-20.4522987931872,162.09571893298633
IR,IR007_0.mat,vibration,175.78125,-27.892395678464737,162.09571893298633
IR,IR007_0.mat,vibration,187.5,-25.717144306343748,162.09571893298633
IR,IR007_0.mat,vibration,199.21875,-27.95581839420067,162.09571893298633
IR,IR007_0.mat,vibration,210.9375,-36.31176711488135,162.09571893298633
IR,IR007_0.mat,vibration,222.65625,-33.31149680353811,162.09571893298633
IR,IR007_0.mat,vibration,234.375,-34.88605661951823,162.09571893298633
IR,IR007_0.mat,vibration,246.09375,-32.547300153736195,162.09571893298633
IR,IR007_0.mat,vibration,257.8125,-31.301410359645594,162.09571893298633
IR,IR007_0.mat,vibration,269.53125,-31.437336255703915,162.09571893298633
IR,IR007_0.mat,vibration,281.25,-34.90640264421347,162.09571893298633
IR,IR007_0.mat,vibration,292.96875,-28.39653911564982,162.09571893298633
IR,IR007_0.mat,vibration,304.6875,-31.788529589234102,162.09571893298633
IR,IR007_0.mat,vibration,316.40625,-26.63146038560082,162.09571893298633
IR,IR007_0.mat,vibration,328.125,-24.715975341607166,162.09571893298633
IR,IR007_0.mat,vibration,339.84375,-31.942542598844224,162.09571893298633
IR,IR007_0.mat,vibration,351.5625,-25.357968227088044,162.09571893298633
IR,IR007_0.mat,vibration,363.28125,-23.721110006671864,162.09571893298633
IR,IR007_0.mat,vibration,375.0,-30.145872088202047,162.09571893298633
IR,IR007_0.mat,vibration,386.71875,-27.66694371064593,162.09571893298633
IR,IR007_0.mat,vibration,398.4375,-29.58335904737439,162.09571893298633
IR,IR007_0.mat,vibration,410.15625,-29.899676805891605,162.09571893298633
IR,IR007_0.mat,vibration,421.875,-25.89762326617764,162.09571893298633
IR,IR007_0.mat,vibration,433.59375,-28.526678569211946,162.09571893298633
IR,IR007_0.mat,vibration,445.3125,-16.961642995411502,162.09571893298633
IR,IR007_0.mat,vibration,457.03125,-13.927840709675486,162.09571893298633
IR,IR007_0.mat,vibration,468.75,-22.85849778399925,162.09571893298633
IR,IR007_0.mat,vibration,480.46875,-23.38313377599876,162.09571893298633
IR,IR007_0.mat,vibration,492.1875,-28.690372649906358,162.09571893298633
IR,IR007_0.mat,vibration,503.90625,-18.71298562598745,162.09571893298633
IR,IR007_0.mat,vibration,515.625,-16.943897058220998,162.09571893298633
IR,IR007_0.mat,vibration,527.34375,-20.016550397541735,162.09571893298633
IR,IR007_0.mat,vibration,539.0625,-17.84433920232352,162.09571893298633
IR,IR007_0.mat,vibration,550.78125,-20.867730056384808,162.09571893298633
IR,IR007_0.mat,vibration,562.5,-20.565753650034363,162.09571893298633
IR,IR007_0.mat,vibration,574.21875,-17.633855199567225,162.09571893298633
IR,IR007_0.mat,vibration,585.9375,-22.481408155619555,162.09571893298633
IR,IR007_0.mat,vibration,597.65625,-17.85087313689335,162.09571893298633
IR,IR007_0.mat,vibration,609.375,-6.238990291812638,162.09571893298633
IR,IR007_0.mat,vibration,621.09375,-4.879702639797024,162.09571893298633
IR,IR007_0.mat,vibration,632.8125,-14.860693241645821,162.09571893298633
IR,IR007_0.mat,vibration,644.53125,-20.62636520297376,162.09571893298633
IR,IR007_0.mat,vibration,656.25,-24.310387967092744,162.09571893298633
IR,IR007_0.mat,vibration,667.96875,-14.890200382740046,162.09571893298633
IR,IR007_0.mat,vibration,679.6875,-12.22535835303945,162.09571893298633
IR,IR007_0.mat,vibration,691.40625,-21.78222468603184,162.09571893298633
IR,IR007_0.mat,vibration,703.125,-22.925617183935636,162.09571893298633
IR,IR007_0.mat,vibration,714.84375,-19.843601435073,162.09571893298633
IR,IR007_0.mat,vibration,726.5625,-22.65133806703926,162.09571893298633
IR,IR007_0.mat,vibration,738.28125,-25.961530584929736,162.09571893298633
IR,IR007_0.mat,vibration,750.0,-22.22295766831797,162.09571893298633
IR,IR007_0.mat,vibration,761.71875,-28.67578382380866,162.09571893298633
IR,IR007_0.mat,vibration,773.4375,-23.059313471566995,162.09571893298633
IR,IR007_0.mat,vibration,785.15625,-24.203455280291433,162.09571893298633
IR,IR007_0.mat,vibration,796.875,-35.892564028885026,162.09571893298633
IR,IR007_0.mat,vibration,808.59375,-33.807981136281725,162.09571893298633
IR,IR007_0.mat,vibration,820.3125,-35.31092798175642,162.09571893298633
IR,IR007_0.mat,vibration,832.03125,-27.841582440660304,162.09571893298633
IR,IR007_0.mat,vibration,843.75,-26.3174789608666,162.09571893298633
IR,IR007_0.mat,vibration,855.46875,-30.92014385673405,162.09571893298633
IR,IR007_0.mat,vibration,867.1875,-26.630707497591732,162.09571893298633
IR,IR007_0.mat,vibration,878.90625,-31.43266070451689,162.09571893298633
IR,IR007_0.mat,vibration,890.625,-34.61067538473439,162.09571893298633
IR,IR007_0.mat,vibration,902.34375,-32.73639507294107,162.09571893298633
IR,IR007_0.mat,vibration,914.0625,-32.31642904214638,162.09571893298633
IR,IR007_0.mat,vibration,925.78125,-28.322307855421094,162.09571893298633
IR,IR007_0.mat,vibration,937.5,-20.276663719908782,162.09571893298633
IR,IR007_0.mat,vibration,949.21875,-23.033610495373836,162.09571893298633
IR,IR007_0.mat,vibration,960.9375,-25.04172488669783,162.09571893298633
IR,IR007_0.mat,vibration,972.65625,-20.59877959045781,162.09571893298633
IR,IR007_0.mat,vibration,984.375,-23.086768242946736,162.09571893298633
IR,IR007_0.mat,vibration,996.09375,-17.268527135222186,162.09571893298633
IR,IR007_0.mat,vibration,1007.8125,-19.188258507606918,162.09571893298633
IR,IR007_0.mat,vibration,1019.53125,-29.627112610256162,162.09571893298633
IR,IR007_0.mat,vibration,1031.25,-26.382243993866435,162.09571893298633
IR,IR007_0.mat,vibration,1042.96875,-21.984861823026716,162.09571893298633
IR,IR007_0.mat,vibration,1054.6875,-28.90934102305789,162.09571893298633
IR,IR007_0.mat,vibration,1066.40625,-28.879281792912703,162.09571893298633
IR,IR007_0.mat,vibration,1078.125,-24.119188259226156,162.09571893298633
IR,IR007_0.mat,vibration,1089.84375,-21.266610279973488,162.09571893298633
IR,IR007_0.mat,vibration,1101.5625,-16.138988959987522,162.09571893298633
IR,IR007_0.mat,vibration,1113.28125,-20.565255452711135,162.09571893298633
IR,IR007_0.mat,vibration,1125.0,-12.668970007543193,162.09571893298633
IR,IR007_0.mat,vibration,1136.71875,-11.934165304675052,162.09571893298633
IR,IR007_0.mat,vibration,1148.4375,-14.156622954586659,162.09571893298633
IR,IR007_0.mat,vibration,1160.15625,-7.743013195169011,162.09571893298633
IR,IR007_0.mat,vibration,1171.875,-12.135782922851345,162.09571893298633
IR,IR007_0.mat,vibration,1183.59375,-18.554857330866295,162.09571893298633
IR,IR007_0.mat,vibration,1195.3125,-17.63181241085731,162.09571893298633
IR,IR007_0.mat,vibration,1207.03125,-25.567034610781434,162.09571893298633
IR,IR007_0.mat,vibration,1218.75,-23.78158432230682,162.09571893298633
IR,IR007_0.mat,vibration,1230.46875,-22.454820554681092,162.09571893298633
IR,IR007_0.mat,vibration,1242.1875,-23.433795874838005,162.09571893298633
IR,IR007_0.mat,vibration,1253.90625,-11.66930150140034,162.09571893298633
IR,IR007_0.mat,vibration,1265.625,-8.261153881866022,162.09571893298633
IR,IR007_0.mat,vibration,1277.34375,-16.299672477696163,162.09571893298633
IR,IR007_0.mat,vibration,1289.0625,-25.617048663282205,162.09571893298633
IR,IR007_0.mat,vibration,1300.78125,-26.848206765951872,162.09571893298633
IR,IR007_0.mat,vibration,1312.5,-12.678321787944597,162.09571893298633
IR,IR007_0.mat,vibration,1324.21875,-7.767337513083813,162.09571893298633
IR,IR007_0.mat,vibration,1335.9375,-14.562295717201998,162.09571893298633
IR,IR007_0.mat,vibration,1347.65625,-21.991589048639398,162.09571893298633
IR,IR007_0.mat,vibration,1359.375,-19.28695056634727,162.09571893298633
IR,IR007_0.mat,vibration,1371.09375,-18.998049550998047,162.09571893298633
IR,IR007_0.mat,vibration,1382.8125,-21.298174604591185,162.09571893298633
IR,IR007_0.mat,vibration,1394.53125,-20.41828804594111,162.09571893298633
IR,IR007_0.mat,vibration,1406.25,-18.91469890037183,162.09571893298633
IR,IR007_0.mat,vibration,1417.96875,-10.124024837775881,162.09571893298633
IR,IR007_0.mat,vibration,1429.6875,-8.311091774774905,162.09571893298633
IR,IR007_0.mat,vibration,1441.40625,-13.111412539816808,162.09571893298633
IR,IR007_0.mat,vibration,1453.125,-21.724434055722085,162.09571893298633
IR,IR007_0.mat,vibration,1464.84375,-19.77881528054089,162.09571893298633
IR,IR007_0.mat,vibration,1476.5625,-7.197409409235247,162.09571893298633
IR,IR007_0.mat,vibration,1488.28125,-4.913278600257271,162.09571893298633
IR,IR007_0.mat,vibration,1500.0,-14.408577731113173,162.09571893298633
IR,IR007_0.mat,vibration,1511.71875,-24.264252037363057,162.09571893298633
IR,IR007_0.mat,vibration,1523.4375,-26.64423729244767,162.09571893298633
IR,IR007_0.mat,vibration,1535.15625,-28.184033103851288,162.09571893298633
IR,IR007_0.mat,vibration,1546.875,-27.361345972022324,162.09571893298633
IR,IR007_0.mat,vibration,1558.59375,-25.02551288879529,162.09571893298633
IR,IR007_0.mat,vibration,1570.3125,-18.722411675262666,162.09571893298633
IR,IR007_0.mat,vibration,1582.03125,-8.769827718446122,162.09571893298633
IR,IR007_0.mat,vibration,1593.75,-10.043756806901339,162.09571893298633
IR,IR007_0.mat,vibration,1605.46875,-20.17634432864395,162.09571893298633
IR,IR007_0.mat,vibration,1617.1875,-20.592570444318415,162.09571893298633
IR,IR007_0.mat,vibration,1628.90625,-22.245616457227086,162.09571893298633
IR,IR007_0.mat,vibration,1640.625,-11.92492346853884,162.09571893298633
IR,IR007_0.mat,vibration,1652.34375,-11.932424311509642,162.09571893298633
IR,IR007_0.mat,vibration,1664.0625,-23.019279599050236,162.09571893298633
IR,IR007_0.mat,vibration,1675.78125,-24.292739104548517,162.09571893298633
IR,IR007_0.mat,vibration,1687.5,-25.291353787537844,162.09571893298633
IR,IR007_0.mat,vibration,1699.21875,-29.415071654512378,162.09571893298633
IR,IR007_0.mat,vibration,1710.9375,-29.088483623756765,162.09571893298633
IR,IR007_0.mat,vibration,1722.65625,-25.61620007199445,162.09571893298633
IR,IR007_0.mat,vibration,1734.375,-17.641849833555167,162.09571893298633
IR,IR007_0.mat,vibration,1746.09375,-10.126484321034429,162.09571893298633
IR,IR007_0.mat,vibration,1757.8125,-13.58144460311657,162.09571893298633
IR,IR007_0.mat,vibration,1769.53125,-21.924733122504428,162.09571893298633
IR,IR007_0.mat,vibration,1781.25,-19.755092399752332,162.09571893298633
IR,IR007_0.mat,vibration,1792.96875,-20.997798281870942,162.09571893298633
IR,IR007_0.mat,vibration,1804.6875,-14.637959809769384,162.09571893298633
IR,IR007_0.mat,vibration,1816.40625,-16.962099838144614,162.09571893298633
IR,IR007_0.mat,vibration,1828.125,-26.392491603626013,162.09571893298633
IR,IR007_0.mat,vibration,1839.84375,-25.469723021279226,162.09571893298633
IR,IR007_0.mat,vibration,1851.5625,-29.141825177165007,162.09571893298633
IR,IR007_0.mat,vibration,1863.28125,-31.543884788490644,162.09571893298633
IR,IR007_0.mat,vibration,1875.0,-28.591160148777686,162.09571893298633
IR,IR007_0.mat,vibration,1886.71875,-26.888077929,162.09571893298633
IR,IR007_0.mat,vibration,1898.4375,-15.654814231018614,162.09571893298633
IR,IR007_0.mat,vibration,1910.15625,-9.949970820404197,162.09571893298633
IR,IR007_0.mat,vibration,1921.875,-15.606284607599774,162.09571893298633
IR,IR007_0.mat,vibration,1933.59375,-21.564418079606355,162.09571893298633
IR,IR007_0.mat,vibration,1945.3125,-19.76319737262251,162.09571893298633
IR,IR007_0.mat,vibration,1957.03125,-14.203352616461157,162.09571893298633
IR,IR007_0.mat,vibration,1968.75,-7.587211238561705,162.09571893298633
IR,IR007_0.mat,vibration,1980.46875,-12.269801950714383,162.09571893298633
IR,IR007_0.mat,vibration,1992.1875,-21.17578721410944,162.09571893298633
IR,IR007_0.mat,vibration,2003.90625,-24.609044847712095,162.09571893298633
IR,IR007_0.mat,vibration,2015.625,-27.14578894257968,162.09571893298633
IR,IR007_0.mat,vibration,2027.34375,-28.68236674103452,162.09571893298633
IR,IR007_0.mat,vibration,2039.0625,-27.228717382855777,162.09571893298633
IR,IR007_0.mat,vibration,2050.78125,-30.01061255066993,162.09571893298633
IR,IR007_0.mat,vibration,2062.5,-25.517210283888257,162.09571893298633
IR,IR007_0.mat,vibration,2074.21875,-22.175483343715694,162.09571893298633
IR,IR007_0.mat,vibration,2085.9375,-26.68829339714588,162.09571893298633
IR,IR007_0.mat,vibration,2097.65625,-20.335905378382947,162.09571893298633
IR,IR007_0.mat,vibration,2109.375,-22.176680069594568,162.09571893298633
IR,IR007_0.mat,vibration,2121.09375,-23.311666328760033,162.09571893298633
IR,IR007_0.mat,vibration,2132.8125,-19.166944577049286,162.09571893298633
IR,IR007_0.mat,vibration,2144.53125,-25.076726446763857,162.09571893298633
IR,IR007_0.mat,vibration,2156.25,-26.880505200404162,162.09571893298633
IR,IR007_0.mat,vibration,2167.96875,-27.558726225515407,162.09571893298633
IR,IR007_0.mat,vibration,2179.6875,-31.12750195399514,162.09571893298633
IR,IR007_0.mat,vibration,2191.40625,-31.02167618127719,162.09571893298633
IR,IR007_0.mat,vibration,2203.125,-28.23697119608124,162.09571893298633
IR,IR007_0.mat,vibration,2214.84375,-24.468266531553695,162.09571893298633
IR,IR007_0.mat,vibration,2226.5625,-14.617605281954758,162.09571893298633
IR,IR007_0.mat,vibration,2238.28125,-13.770861028470907,162.09571893298633
IR,IR007_0.mat,vibration,2250.0,-17.981607119155,162.09571893298633
IR,IR007_0.mat,vibration,2261.71875,-12.72622662243924,162.09571893298633
IR,IR007_0.mat,vibration,2273.4375,-16.231282504881598,162.09571893298633
IR,IR007_0.mat,vibration,2285.15625,-16.586163405688744,162.09571893298633
IR,IR007_0.mat,vibration,2296.875,-14.948247376563783,162.09571893298633
IR,IR007_0.mat,vibration,2308.59375,-20.714819648109028,162.09571893298633
IR,IR007_0.mat,vibration,2320.3125,-25.79706579435873,162.09571893298633
IR,IR007_0.mat,vibration,2332.03125,-25.257524175955993,162.09571893298633
IR,IR007_0.mat,vibration,2343.75,-23.697327956427042,162.09571893298633
IR,IR007_0.mat,vibration,2355.46875,-23.77773587634841,162.09571893298633
IR,IR007_0.mat,vibration,2367.1875,-21.799050716353875,162.09571893298633
IR,IR007_0.mat,vibration,2378.90625,-18.37340143878061,162.09571893298633
IR,IR007_0.mat,vibration,2390.625,-11.041834122384858,162.09571893298633
IR,IR007_0.mat,vibration,2402.34375,-11.698880973856769,162.09571893298633
IR,IR007_0.mat,vibration,2414.0625,-12.803390356537697,162.09571893298633
IR,IR007_0.mat,vibration,2425.78125,-8.767132900898565,162.09571893298633
